"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.37799e+06,341968,-2033.49,73352.5,-380.51,5519.99,10577.9,163635,-282.618,-795.323,465.287,262.494,1988.7,-199.235,-242.569,-81.7822,-717.057,53.7052
1.5372e+06,486472,-1258.61,4582.84,-573.048,41296.4,5202.99,1706.69,19350.8,359.495,442.647,-923.94,2107.27,380.823,298.916,147.575,2239.33,1310.69
1.32047e+06,488484,-1254.19,-581.218,-251.436,757.703,13566.3,14816.8,9172.92,1051.19,27914.8,292.856,1301.04,959.322,-299.206,-268.03,701.735,12028.1
1.66524e+06,295995,-1130.7,-25.56,3411.12,770.061,7924.72,4025.05,51340.4,-375.171,116115,4417.77,1594.92,-2555.76,-100.614,-1136.07,1461.29,6540.74
1.35267e+06,654353,-4505.07,1649.6,-1467.8,-1508.73,37102.8,16583,5620.1,356.295,59136.8,163.551,3874.87,-734.004,-281.61,3613.51,1651.23,19531.2
1.2453e+06,365979,-2343.87,4237.52,53.7219,2592.08,9441.31,-297.865,16650.3,-690.439,8720.43,-544.487,-18.8739,344.984,-590.815,71.4102,891.569,2845.91
1.65331e+06,635542,-1806.36,1366.22,-790.54,2340.59,9608.45,7101.81,35483.7,-198.028,58253,519.936,414.288,-631.167,-260.859,2798.47,252.679,4272.06
1.57892e+06,799115,-2719.76,944.629,667.851,6528.62,18165.1,14889.3,18546.1,-434.271,31489.2,-149.503,647.152,1221.3,97.2451,3699.87,958.498,11235.1
1.42028e+06,329814,-3481.64,3290.62,18.9576,13610.5,11252.4,17044.1,6736.85,-401.782,5930.06,17486.2,1447.1,1908.25,-91.0303,2205.24,-364.788,2558.76
1.93416e+06,447956,-3827.57,1376.69,-512.997,-1210.14,22488.5,4101.44,7863.85,3293.89,21784.8,11757.2,-660.111,-2379.68,-478.934,757.021,3772.88,13986.8
